Id,ParentCountryDivisionId,Name,Code,DivisionType
7314,1763,حشامیه,003317,6
7315,1763,خرم آباد,003320,6
7316,1763,دربندگویلاغ,003328,6
7317,1763,سلطان آباد,003343,6
7318,1763,سلطان احمدلو,003344,6
7319,1763,سهیل نجف آباد,003346,6
7320,1763,شیرین بلاغ,003365,6
7321,1763,علیشار,003386,6
7322,1763,فرج آباد,003394,6
7323,1763,قاسم آباد سفلی,003396,6
7324,1763,قشلاق نعمتی,003413,6
7325,1763,راسفیجان,003449,6
7326,1763,علی آباد,003456,6
7327,1763,معدن کایولن کوه قناق,003465,6
7328,1763,نگهبانی پل رودشور,003520,6
7329,1763,نوروزآباد,003523,6
7330,1763,نگهبانی نیم ایستگاه پل رودشور,003524,6
7331,1763,نیروگاه رودشور,003527,6
7332,1763,سایت کوه قناق,300832,6
7333,1763,غلام آباد,300836,6
7334,1763,مبارک آباد,300837,6
7335,1763,عباس آباد,300843,6
7336,1763,نظام آباد,300846,6
7337,1763,دولت آباد,301128,6
7338,1763,مرکز آموزش و گسترش هفت تیر,301404,6
7339,1763,شرکت سیاحان ایران زمین,800030,6
7340,1763,شهرک صنعتی مبل زرندیه,800043,6
7341,1763,شرکت زرخاک,800062,6
7342,1763,مجتمع رفاهی و اقامتی باران,800063,6
7343,1763,مجتمع دامداری پرندک,800065,6
7344,1764,ابراهیم آباد,003230,6
7345,1764,آغذی گنگ,003232,6
7346,1764,احمدآباد قرانطه,003251,6
7347,1764,احمدآباد گنج دره,003252,6
7348,1764,اسماعیل آباد,003255,6
7349,1764,بیدلو,003277,6
7350,1764,بیلفتو,003278,6
7351,1764,گوی چشمه,003282,6
7352,1764,حاجی آباد,003300,6
7353,1764,حسن آباد قره دربند,003307,6
7354,1764,مقدادیه,003318,6
7355,1764,سلیمانیه,003319,6
7356,1764,خرم آباد لاقو,003321,6
7357,1764,رحمت آباد,003332,6
7358,1764,شوربلاغ,003359,6
7359,1764,شیخ لر,003363,6
7360,1764,شیر علی بیگلو,003364,6
7361,1764,شیرین قویی,003367,6
7362,1764,عزیزآباد,003382,6
7363,1764,علی آباد,003389,6
7364,1764,علی آباد کوه قناق,003392,6
7365,1764,قزل چشمه,003401,6
7366,1764,قشلاق بشیر,003404,6
7367,1764,قشلاق سبز علی,003406,6
7368,1764,قشلاق سردار,003407,6
7369,1764,قشلاق قره زاغه,003410,6
7370,1764,قشلاق نظرلو,003412,6
7371,1764,محمدآباد دینی,003437,6
7372,1764,موسی لو,003511,6
7373,1764,یحیی آباد,003529,6
7374,1764,قشلاق یوسفعلی,301399,6
7375,1764,بیدلو سفلی,800093,6
7376,1765,اشرف آباد,003256,6
7377,1765,تقلیدآباد,003280,6
7378,1765,جعفرآباد,003283,6
7379,1765,حسن آباد,003306,6
7380,1765,حکیم آباد,003314,6
7381,1765,دستجرد,003329,6
7382,1765,رضی آباد,003336,6
7383,1765,شکرآباد,003355,6
7384,1765,شورک آباد,003362,6
7385,1765,صدرآباد,003368,6
7386,1765,عباس آباد پیازی,003376,6
7387,1765,عزیزآباد,003383,6
7388,1765,علی آباد,003388,6
7389,1765,قاسم آباد,003397,6
7390,1765,کشت و صنعت علوی,003428,6
7391,1765,موسی آباد,003510,6
7392,1765,نجف آباد,003518,6
7393,1765,نصیرآباد,003519,6
7394,1765,نوروزآباد,003522,6
7395,1765,شهرک صنعتی زاویه,800029,6
7396,1765,فیض آباد,800044,6
7397,1766,سوسن آباد,000074,6
7398,1766,اسفندان,000517,6
7399,1766,چابار,000525,6
7400,1766,چلبی,000526,6
7401,1766,دره سبز,000533,6
7402,1766,راستگردان,000535,6
7403,1766,کلوان,000550,6
7404,1766,کوت آباد,000551,6
7405,1766,یاسبلاغ,000718,6
7406,1766,یساول,000720,6
7407,1767,خمارباغی,000531,6
7408,1767,ذادوق آباد,000534,6
7409,1767,روشنایی,000536,6
7410,1767,سمقاور,000540,6
7411,1767,فتح آباد,000546,6
7412,1767,فضل آباد,000547,6
7413,1767,قازوق,000548,6
7414,1767,استهری,000838,6
7415,1767,آمره,000840,6
7416,1767,بلاغ رضا,000842,6
7417,1767,تکیه,000843,6
7418,1767,چالمیان,000845,6
7419,1767,چهرقان,000847,6
7420,1767,صیدآباد,000852,6
7421,1767,عودآغاج,000854,6
7422,1767,فرک,000856,6
7423,1767,فریس آباد,000857,6
7424,1767,میدانک,000864,6
7425,1767,وفس,000866,6
7426,1767,ولازجرد,000868,6
7427,1767,شهرک صنعتی کمیجان,800071,6
7428,1767,یوسف کهریز,800072,6
7429,1768,جعفرآباد,000524,6
7430,1768,خسروبیگ,000530,6
7431,1768,خیرآباد,000532,6
7432,1768,سبزآباد,000537,6
7433,1768,سردرآباد,000538,6
7434,1768,سوران,000541,6
7435,1768,شادقلعه,000542,6
7436,1768,عاصم آباد,000543,6
7437,1768,علی آباد,000544,6
7438,1768,محمودآباد,000553,6
7439,1768,ینگه ملک,000559,6
7440,1768,سیجان,000851,6
7441,1768,طرلان,000853,6
7442,1768,ولیدآباد,000867,6
7443,1769,آقچه کهریز,000518,6
7444,1769,اکبرآباد امرآبادی,000519,6
7445,1769,پرکک,000521,6
7446,1769,جعفرآباد,000523,6
7447,1769,خاتم آباد,000529,6
7448,1769,فامرین,000545,6
7449,1769,نهرپشته,000558,6
7450,1769,امامزاده عباس,000613,6
7451,1769,حسین آباد,000633,6
7452,1769,مهدی آباد,000713,6
7453,1769,سلوکلو,300081,6
7454,1770,اناج,000614,6
7455,1770,سناورد,000655,6
7456,1770,سهم آباد,000657,6
7457,1770,عباس آباد موقوفه,000667,6
7458,1770,قلعه ازرج,000684,6
7459,1770,کرکان,000690,6
7460,1770,گوره زار,000700,6
7461,1770,گوشه سفلی,000701,6
7462,1770,گوشه علیا,000702,6
7463,1770,مانیزان,000705,6
7464,1770,مهر سفلی,000708,6
7465,1770,مهر علیا,000709,6
7466,1770,موک,000712,6
7467,1771,آدشته,000606,6
7468,1771,ارجناوند,000607,6
7469,1771,ایجان,000615,6
7470,1771,ایوند نو,000616,6
7471,1771,پلنگاب,000618,6
7472,1771,نعمتیه,000637,6
7473,1771,خانقاه علیا,000640,6
7474,1771,درمن,000644,6
7475,1771,ده سد,000647,6
7476,1771,ده شیرخان,000648,6
7477,1771,سوزان,000656,6
7478,1771,قشلاق زیبا,000678,6
7479,1771,لنجاب علیا,000704,6
7480,1771,نوده,000716,6
7481,1771,ایوند بالا,301306,6
7482,1772,استوه,000608,6
7483,1772,آقداش,000609,6
7484,1772,الودر,000610,6
7485,1772,چالاب سفلی,000627,6
7486,1772,چالاب علیا,000628,6
7487,1772,حسینیه,000635,6
7488,1772,شرشره,000662,6
7489,1772,شهید,000664,6
7490,1772,صالحی,000665,6
7491,1772,طورگیر,000666,6
7492,1772,قلعه عباس آباد,000687,6
7493,1772,کله بید,000692,6
7494,1772,گذردر,000696,6
7495,1772,یحیی آباد,000719,6
7496,1773,احمدآباد,000605,6
7497,1773,بهارستان,000617,6
7498,1773,غینرجه,000621,6
7499,1773,جوشیروان,000625,6
7500,1773,حاجی آباد,000631,6
7501,1773,دارانجیر,000643,6
7502,1773,ده نو,000649,6
7503,1773,دیزآباد,000650,6
7504,1773,راز گردان,000651,6
7505,1773,سیردر,000659,6
7506,1773,شاوه,000660,6
7507,1773,میثم آباد,000661,6
7508,1773,فاراب,000669,6
7509,1773,قالیباف,000673,6
7510,1773,قزل قلعه,000675,6
7511,1773,قشلاق دیناری,000677,6
7512,1773,عباس آباد,000679,6
7513,1773,قشلاق عبدالکریم,000680,6
7514,1773,قطب آباد,000681,6
7515,1773,قشلاق گازران,000682,6
7516,1773,قلیچ تپه,000688,6
7517,1773,قمشلو,000689,6
7518,1773,کرکانک,000691,6
7519,1773,گازران,000694,6
7520,1773,محمدآباد,000707,6
7521,1773,کارگاه قطران,800026,6
7522,1774,ابراهیم آباد,000604,6
7523,1774,امامزاده دهچال,000611,6
7524,1774,پیازآباد,000619,6
7525,1774,ثمردشت,000622,6
7526,1774,چخماق تپه,000629,6
7527,1774,چیزان,000630,6
7528,1774,حسین آباد موقوفه,000634,6
7529,1774,خلوزین,000641,6
7530,1774,ده چال,000646,6
7531,1774,سیران,000658,6
7532,1774,شعیث پیغمبر,000663,6
7533,1774,علی آباد,000668,6
7534,1774,فوران,000671,6
7535,1774,قاسم آباد,000672,6
7536,1774,قلعه اسدآباد,000685,6
7537,1774,کمراب,000693,6
7538,1774,گرماب,000697,6
7539,1774,مجیدآباد,000706,6
7540,1774,نصیرآباد,000715,6
7541,1774,وزوانق,000717,6
7542,1775,اسفین,001103,6
7543,1775,اشقل,001105,6
7544,1775,آقازیارت,001106,6
7545,1775,آهنگران,001111,6
7546,1775,برزآباد,001116,6
7547,1775,بورقان,001119,6
7548,1775,تبرته,001124,6
7549,1775,غیاث آباد,001126,6
7550,1775,جلال آباد,001128,6
7551,1775,جونوش,001129,6
7552,1775,حاتم آباد,001132,6
7553,1775,حسن آباد,001134,6
7554,1775,حسن آباد,001135,6
7555,1775,حسین آباد,001139,6
7556,1775,حسینیه,001142,6
7557,1775,حلت آباد,001143,6
7558,1775,خلت آباد,001146,6
7559,1775,خمجان,001147,6
7560,1775,دستجان,001150,6
7561,1775,دولت آباد,001151,6
7562,1775,زنگارک,001159,6
7563,1775,سقرجوقک,001163,6
7564,1775,شتریه,001167,6
7565,1775,صادق آباد,001171,6
7566,1775,عراقیه,001175,6
7567,1775,عزیزآباد,001176,6
7568,1775,کمرک,001189,6
7569,1775,گازران,001193,6
7570,1775,کودزر,001197,6
7571,1775,مجدآباد کهنه,001202,6
7572,1775,مجدآباد نو,001203,6
7573,1775,مخلص آباد,001205,6
7574,1775,مشهد زلف آباد,001213,6
7575,1775,نظام آباد,001217,6
7576,1775,نوده حاجی نبی,001220,6
7577,1775,وروان,001223,6
7578,1775,ولاشجرد,001225,6
7579,1775,ذلف آباد,001232,6
7580,1775,علی آباد,301204,6
7581,1776,ارتگل,001102,6
7582,1776,ایر,001112,6
7583,1776,خسروان سفلی,001144,6
7584,1776,خسروان علیا,001145,6
7585,1776,درمنک,001149,6
7586,1776,فشک,001182,6
7587,1776,قرمز چشمه,001184,6
7588,1776,کاظم آباد,001187,6
7589,1776,گونه,001198,6
7590,1776,ماستر,001199,6
7591,1776,واشقان,001222,6
7592,1776,وزیرآباد,001224,6
7593,1776,کردآباد,001536,6
7594,1776,کلا,001540,6
7595,1777,چوگان,000846,6
7596,1777,درویشان,000850,6
7597,1777,فردقان,000855,6
7598,1777,کسر آصف,000860,6
7599,1777,کنچی,000862,6
7600,1777,گورچان,000863,6
7601,1777,رکین,001153,6
7602,1777,سلیم آباد,001164,6
7603,1777,ملک باغی,001214,6
7604,1778,امیرآباد,001110,6
7605,1778,چاقر,001130,6
7606,1778,زنجیران,001156,6
7607,1778,شیرین آباد,001170,6
7608,1778,ضیاءآباد,001172,6
7609,1778,عباس آباد,001174,6
7610,1778,کهه,001192,6
7611,1778,ونک,001226,6
7612,1778,هفته خانک,001228,6
7613,1778,آرزومند,001498,6
7614,1778,شهرک صنعتی خنجین,800094,6
7615,1779,آق مسجد,008351,6
7616,1779,باسکم چال,008354,6
7617,1779,چملر,008362,6
7618,1779,حاجی امیرونه بین,008363,6
7619,1779,حیران سفلی,008364,6
7620,1779,حیران علیا,008365,6
7621,1779,حیران وسطی,008366,6
7622,1779,دگرمانکشی,008374,6
7623,1779,دمیراوغلی کش,008375,6
7624,1779,زره ژیه,008377,6
7625,1779,سیج,008381,6
7626,1779,شاغلا,008383,6
7627,1779,صیادلر,008389,6
7628,1779,فندق پشته,008395,6
7629,1779,گودی اولر,008402,6
7630,1779,گیلاده,008404,6
7631,1779,مشند,008407,6
7632,1779,مومبی,008408,6
7633,1779,هولستون,008412,6
7634,1779,هوژیه,008413,6
7635,1779,میناهونی,310018,6
7636,1779,داش دیبی,310019,6
7637,1779,بهارستان,310020,6
7638,1779,لاتون,310023,6
7639,1780,باغچه سرا,008353,6
7640,1780,بیجاربین,008356,6
7641,1780,بی بی یانلو,008357,6
7642,1780,ترک محله,008358,6
7643,1780,تله خان,008359,6
7644,1780,جبرئیل محله,008360,6
7645,1780,خانه های آسیاب,008367,6
7646,1780,خشکه دهنه,008369,6
7647,1780,دربند,008373,6
7648,1780,سوژایه,008379,6
7649,1780,شونان,008385,6
7650,1780,شونده چولا,008386,6
7651,1780,شیخ علی محله,008387,6
7652,1780,شیخ محله,008388,6
7653,1780,عباس آباد,008390,6
7654,1780,عسکرآباد,008391,6
7655,1780,عنبران محله,008393,6
7656,1780,عوض لر صیادلر,008394,6
7657,1780,قلعه,008396,6
7658,1780,کشفی,008400,6
7659,1780,لمیر محله,008405,6
7660,1780,ویرمونی,008410,6
7661,1780,هردشت,008411,6
7662,1780,هودول,008414,6
7663,1780,شاطارود,310010,6
7664,1780,برزنا,310011,6
7665,1780,غلام محله (شرقی),801039,6
7666,1781,باباعلی,008352,6
7667,1781,باش محله لوندویل,008355,6
7668,1781,چلوند,008361,6
7669,1781,خلیله سرا,008372,6
7670,1781,سلی,008378,6
7671,1781,کوته کومه,008401,6
7672,1781,گونش,008403,6
7673,1781,میه کومه,008409,6
7674,1781,توراده,008415,6
7675,1781,اسبه نه,310000,6
7676,1781,کفتربر,310003,6
7677,1781,گل ییلاق,310004,6
7678,1781,کشته دل,310005,6
7679,1781,قره سو,310270,6
7680,1781,چلوند پائین,310271,6
7681,1781,نظرمحله,310272,6
7682,1781,خان حیاطی,310273,6
7683,1781,شیری حیاطی,801046,6
7684,1782,خسرو محله,008368,6
7685,1782,خلیفه حیاطی,008371,6
7686,1782,دیله,008376,6
7687,1782,سیبلی,008380,6
7688,1782,سیرالیوه,008382,6
7689,1782,شوان,008384,6
7690,1782,عنبران کومه,008392,6
7691,1782,قنبرمحله,008397,6
7692,1782,کانرود,008398,6
7693,1782,خان بلاغ,310001,6
7694,1782,باغچه گری,310002,6
7695,1782,خان بلاغی,310006,6
7696,1782,عزیز بیک حیاطی,310008,6
7697,1783,لله وجه سر,008497,6
7698,1783,انبارسر,008583,6
7699,1783,بالامحله گیلده,008586,6
7700,1783,پائین رود پشت,008587,6
7701,1783,پائین محله گیلده,008588,6
7702,1783,دستک,008593,6
7703,1783,دشمن کرده,008594,6
7704,1783,دهگاه,008596,6
7705,1783,دهنه سر سپیدرود کهنه,008597,6
7706,1783,سلیم چاف,008599,6
7707,1783,صیقل ده,008603,6
7708,1783,لوخ,008613,6
7709,1783,محسن آباد,008614,6
7710,1783,صیدگاه تازه چای,310025,6
7711,1783,ساختمان شیلات صیدگاه دهنه سر سفید رود,310251,6
7712,1784,اشمان دهگاه,008491,6
7713,1784,اشمان کماچال,008492,6
7714,1784,امیرکیاسر,008493,6
7715,1784,دهسر,008494,6
7716,1784,زارم کلایه,008495,6
7717,1784,سالکده,008496,6
7718,1784,لاکوژده,008498,6
7719,1784,نبی دهگا,008499,6
7720,1784,نقره ده,008500,6
7721,1784,صفرا بسته,008535,6
7722,1784,لب دریا لسکوکلایه,008609,6
7723,1784,لسکو کلایه,008611,6
7724,1784,محسن آباد پائین,009039,6
7725,1784,نوبیجار محله محسن آباد,009042,6
7726,1784,صیدگاه شیلات امیر کیاسر,310026,6
7727,1784,ایستگاه رادیو و تلویزیون کیاشهر,310027,6
7728,1785,امیرهنده,008582,6
7729,1785,پشل,008589,6
7730,1785,تاسنده,008590,6
7731,1785,داخل,008591,6
7732,1785,درگاه,008592,6
7733,1785,دهشال,008595,6
7734,1785,زیرده,008598,6
7735,1785,سوخته کوه,008600,6
7736,1785,ششکل,008602,6
7737,1785,فوشازده,008604,6
7738,1785,کارسیدان,008605,6
7739,1785,کلیدسر,008607,6
7740,1785,لبشکا,008610,6
7741,1785,لشکام,008612,6
7742,1785,نوشر,008615,6
7743,1785,تازه آباد فوشازده,008616,6
7744,1785,صیقل سرا,014126,6
7745,1786,استخربیجار,008522,6
7746,1786,پرکاپشت مهدی خانی,008524,6
7747,1786,پرکاپشت یاور زاده,008525,6
7748,1786,تمچال,008528,6
7749,1786,جوپشت,008529,6
7750,1786,چورکوچان,008530,6
7751,1786,چوشادستان,008531,6
7752,1786,شادبندری,008534,6
7753,1786,کشل آزاد سرا,008536,6
7754,1786,کشل آزاد محله,008537,6
7755,1786,کینچاه,008543,6
7756,1786,گوراب جوار,008544,6
7757,1786,گوهردان,008545,6
7758,1786,لفوت بالا,008547,6
7759,1786,لفوت پائین,008548,6
7760,1786,مردمک ده,008549,6
7761,1786,نازک سرا,008550,6
7762,1786,ایشلیکی,008893,6
7763,1786,خشکاروندان,008910,6
7764,1786,ماشک تهرانچی,008935,6
7765,1786,ماشک سپهداری,008936,6
7766,1786,جسیدان,310339,6
7767,1787,امشل,008523,6
7768,1787,پنچاه,008526,6
7769,1787,تجن گوکه,008527,6
7770,1787,سالستان,008532,6
7771,1787,سیاه کوچه,008533,6
7772,1787,کماچال بالا محله,008538,6
7773,1787,کماچال پایین محله,008539,6
7774,1787,کیسم,008541,6
7775,1787,کیسم چوکل,008542,6
7776,1787,نیاکو,008551,6
7777,1787,امیرهنده,014194,6
7778,1787,بازان,014198,6
7779,1787,بیربنه پائین,014203,6
7780,1787,بیربنه بالا,014204,6
7781,1787,تهام,014212,6
7782,1787,راحیجان,014218,6
7783,1787,کلده,014228,6
7784,1787,تجن,014239,6
7785,1788,تازه آباد مرزیان,014211,6
7786,1788,خلشا,014214,6
7787,1788,خلشا چهارده,014215,6
7788,1788,شیرکوه چهارده,014221,6
7789,1788,کاچا چهارده,014224,6
7790,1788,کته شصت آبادان,014225,6
7791,1788,کته شصت آبادان چهارده,014226,6
7792,1788,گاچرا چهارده,014232,6
7793,1789,آب کنار,008663,6
7794,1789,اشپلا,008664,6
7795,1789,اشترکان,008665,6
7796,1789,بشمن,008666,6
7797,1789,تربه بر,008667,6
7798,1789,خمیران,008668,6
7799,1789,سنگاچین,008669,6
7800,1789,سیاه خاله سر,008670,6
7801,1789,شیله سر,008671,6
7802,1789,علی آباد,008672,6
7803,1789,کپورچال,008673,6
7804,1789,کرگان,008674,6
7805,1789,کوچک محله,008675,6
7806,1789,گلوگاه,008676,6
7807,1789,ماهروزه,008677,6
7808,1789,معاف,008678,6
7809,1789,چای بیجار,011643,6
7810,1789,رودپشت,011648,6
7811,1789,سیاه وزان,011652,6
7812,1789,کچلک,011655,6
7813,1790,تربه گوده,008699,6
7814,1790,شانگهای پرده,008700,6
7815,1790,طالب آباد,008702,6
7816,1790,لیچارکی حسن رود,008704,6
7817,1790,جفرود پایین,008813,6
7818,1790,حسن رود,008818,6
7819,1790,گلشن,008832,6
7820,1791,گوخس,011982,6
7821,1791,ارباسر,012071,6
7822,1791,انوش محله,012074,6
7823,1791,اوله کری طولارود,012077,6
7824,1791,برزگرو,012078,6
7825,1791,پالوته,012083,6
7826,1791,تازه آباد,012085,6
7827,1791,تکی آباد,012087,6
7828,1791,جولندان,012092,6
7829,1791,چاله خونی,012093,6
7830,1791,حایمر,012095,6
7831,1791,حیان,012097,6
7832,1791,خلیفه گری,012098,6
7833,1791,درازلو,012100,6
7834,1791,دهنه سیاه درون,012103,6
7835,1791,راهنما محله,012108,6
7836,1791,ریک,012109,6
7837,1791,سراگاه,012111,6
7838,1791,سورا پشت,012115,6
7839,1791,سیاهونی,012117,6
7840,1791,شاد رسول,012121,6
7841,1791,طولارود پائین,012126,6
7842,1791,طولارود بالا,012127,6
7843,1791,عنبرا پشت,012128,6
7844,1791,قروق,012130,6
7845,1791,کله دشت,012138,6
7846,1791,کنده سرا,012140,6
7847,1791,کیشاویشه سفلی,012143,6
7848,1791,کیشاویشه علیا,012144,6
7849,1791,للکه پشته,012146,6
7850,1791,میانکوه,012156,6
7851,1791,نیک کری,012161,6
7852,1791,وزنه سر,012162,6
7853,1791,هره شوندشت,012165,6
7854,1791,هنده گران,012166,6
7855,1791,نعلبند,310091,6
7856,1791,اوله دشت,310109,6
7857,1791,اسب سرا,310110,6
7858,1791,بستان سر,310111,6
7859,1791,سئون سر,310112,6
7860,1792,آق اولر,012072,6
7861,1792,الشه چال,012073,6
7862,1792,آوا,012076,6
7863,1792,بسک,012079,6
7864,1792,بلوره پشت,012080,6
7865,1792,بیابند,012081,6
7866,1792,بیلیابین,012082,6
7867,1792,پشته هیر,012084,6
7868,1792,تنگاب,012088,6
7869,1792,جنگو,012091,6
7870,1792,حسن دایرمان,012096,6
7871,1792,دوله سر,012102,6
7872,1792,دیزگاه,012105,6
7873,1792,دیگلی,012106,6
7874,1792,رزه,012107,6
7875,1792,زربیل,012110,6
7876,1792,سرداب خانه پشت,012112,6
7877,1792,سله یوردی,012113,6
7878,1792,سنابند,012114,6
7879,1792,سیاپشت,012116,6
7880,1792,سیغ چال,012118,6
7881,1792,سیله سر,012119,6
7882,1792,سیناهونی,012120,6
7883,1792,شیله وشت,012123,6
7884,1792,طول,012124,6
7885,1792,طول گیلان,012125,6
7886,1792,قاضی هونی,012129,6
7887,1792,قلعه بین,012131,6
7888,1792,قلعه چال,012132,6
7889,1792,قلعه زا,012133,6
7890,1792,کراله,012135,6
7891,1792,کسم جان,012136,6
7892,1792,کشتمی,012137,6
7893,1792,کندوله,012139,6
7894,1792,کولانه,012142,6
7895,1792,لر,012145,6
7896,1792,لنبه,012147,6
7897,1792,لواده,012148,6
7898,1792,لورون,012149,6
7899,1792,لیر,012150,6
7900,1792,ماشین خانه,012151,6
7901,1792,مثلاکوه,012152,6
7902,1792,مردوان,012153,6
7903,1792,مریان,012154,6
7904,1792,مکش,012155,6
7905,1792,ناوان,012158,6
7906,1792,نماهونی,012160,6
7907,1792,ونه خونی,012163,6
7908,1792,ویزادشت,012164,6
7909,1792,هودی,012167,6
7910,1792,لمیر,310094,6
7911,1792,رسمجی,310095,6
7912,1792,بیگلو,310096,6
7913,1792,بوناپشت,310097,6
7914,1792,ساری چال,310098,6
7915,1792,اسب عمر,310099,6
7916,1792,لوراهانی,310100,6
7917,1792,ذولتنگ,310101,6
7918,1792,سنگ سرا,310102,6
7919,1792,اسبوسرا,310103,6
7920,1792,پیراکری,310104,6
7921,1792,بره پشت,310105,6
7922,1792,تن دبین,310106,6
7923,1793,اگری بوجاق,012267,6
7924,1793,امیربیگلو,012268,6
7925,1793,اوتار,012271,6
7926,1793,بده پشت,012282,6
7927,1793,برون بالا,012287,6
7928,1793,برون پایین,012288,6
7929,1793,بزچمن کل,012289,6
7930,1793,بنون,012291,6
7931,1793,پی سرا,012297,6
7932,1793,تخته,012299,6
7933,1793,غلام یوردی,012307,6
7934,1793,داوان,012322,6
7935,1793,زرمی,012332,6
7936,1793,سله مر,012339,6
7937,1793,سیاه جعفر,012343,6
7938,1793,سیاه کت,012344,6
7939,1793,سیدلر,012346,6
7940,1793,قلعه بین,012361,6
7941,1793,قلعه بین یوردی,012362,6
7942,1793,قلعه دوش,012363,6
7943,1793,گل,012379,6
7944,1793,گنجه خانه,012380,6
7945,1793,لپاقاصدق,012383,6
7946,1793,لتن پرت,012385,6
7947,1793,محمود آباد,012400,6
7948,1793,مریم گلشن,012401,6
7949,1793,نمازی محله,012409,6
7950,1793,نولون,012412,6
7951,1793,نومندان,012413,6
7952,1793,ورزان,012414,6
7953,1793,هره دشت,012421,6
7954,1793,هماسر,012425,6
7955,1793,هونیش,012429,6
7956,1793,شش انگژی,310081,6
7957,1793,کلین داشی,310082,6
7958,1793,سوباتان,310088,6
7959,1793,مشگدی,310089,6
7960,1794,آغاسی,012265,6
7961,1794,انبو,012269,6
7962,1794,برزبیل,012285,6
7963,1794,بوراسرا,012292,6
7964,1794,ترک محله,012301,6
7965,1794,تمشه لامه,012303,6
7966,1794,تنبو,012304,6
7967,1794,تنگ سر,012305,6
7968,1794,چوپان محله,012311,6
7969,1794,چولاده,012312,6
7970,1794,خواجه کری,012320,6
7971,1794,سوست,012342,6
7972,1794,شادمیلرزان,012349,6
7973,1794,کته سر,012366,6
7974,1794,کشاورز خطبه سرا,012368,6
7975,1794,کشلی,012370,6
7976,1794,کلمر,012371,6
7977,1794,کوهستان,012374,6
7978,1794,لواچال,012391,6
7979,1794,لیسارا,012394,6
7980,1794,لیسار محله,012395,6
7981,1794,مظلم کم,012405,6
7982,1794,مهار,012406,6
7983,1794,هله دمه,012423,6
7984,1794,خطبه سرا,310083,6
7985,1794,رندل,310084,6
7986,1794,زنگوله,310085,6
7987,1794,تاجدره,310086,6
7988,1794,کلات خطبه سرا,801029,6
7989,1794,روکی محله,801040,6
7990,1795,آلالان قدیم,011942,6
7991,1795,بالا ده,011943,6
7992,1795,بداغ محله,011944,6
7993,1795,ترک محله آلالان,011947,6
7994,1795,تقی سرا,011948,6
7995,1795,جنگ میره,011949,6
7996,1795,حاج بهرام محله,011951,6
7997,1795,حاج شهباز محله,011952,6
7998,1795,حاجیه محله,011953,6
7999,1795,خانقاه بالا و پایین,011956,6
8000,1795,رستم محله,011963,6
8001,1795,روهام بیک محله,011965,6
8002,1795,زمان محله,011966,6
8003,1795,سیاه چال,011967,6
8004,1795,شیخ سرا,011969,6
8005,1795,طاهر بیک محله,011970,6
8006,1795,غریب محله,011972,6
8007,1795,قندی سرا,011973,6
8008,1795,کاربند,011974,6
8009,1795,کریم سرا,011976,6
8010,1795,کله سرا,011978,6
8011,1795,گیلک محله آلالان,011985,6
8012,1795,لمیر سفلی,011991,6
8013,1795,لاچومحله,011994,6
8014,1795,نارنج دول,011997,6
8015,1795,وارده سرا,012001,6
8016,1795,یگانه محله,012004,6
8017,1795,چخره محله,310127,6
8018,1795,اوله کری اسالم,801005,6
8019,1796,پیرهرات,011946,6
8020,1796,خاله سرای پنجاه و نه,011954,6
8021,1796,خاله سرای پنجاه و هفت,011955,6
8022,1796,دیگه سرا,011962,6
8023,1796,رنگرج محله,011964,6
8024,1796,علی سرا,011971,6
8025,1796,گتگسرا,011981,6
8026,1796,گیسوم,011984,6
8027,1796,ملامحله,011996,6
8028,1796,ویش خس محله,012002,6
8029,1796,سیاه بیل,310129,6
8030,1796,الله ده,310130,6
8031,1796,لتعین,801002,6
8032,1796,میانده,801012,6
8033,1796,آهنگرمحله,801021,6
8034,1796,سیاه علم,801022,6
8035,1796,لمیر علیا,801023,6
8036,1797,الله ده,011941,6
8037,1797,پیرلیلی,011945,6
8038,1797,چوواژیه,011950,6
8039,1797,خرجگیل,011957,6
8040,1797,خرخونی,011958,6
8041,1797,دراز محله,011959,6
8042,1797,دریابن,011960,6
8043,1797,دزدی قلعه,011961,6
8044,1797,سی بستان,011968,6
8045,1797,کرمون,011975,6
8046,1797,کشاور,011977,6
8047,1797,کوره رود,011979,6
8048,1797,گیجو,011983,6
8049,1797,گیلانده,011987,6
8050,1797,لرزده,011988,6
8051,1797,لومه دشت,011989,6
8052,1797,لمیر,011990,6
8053,1797,لوابن,011992,6
8054,1797,لاکاتشم,011995,6
8055,1797,ناو,011998,6
8056,1797,ناو بالا,011999,6
8057,1797,یاری محله,012003,6
8058,1797,خلیان,310113,6
8059,1797,ورگه دره,310114,6
8060,1797,لرزیره پشت,310115,6
8061,1797,رزوان,310116,6
8062,1797,دوله زمین,310117,6
8063,1797,اسب بونی,310118,6
8064,1797,متش,310119,6
8065,1797,پنبه پشته,310120,6
8066,1797,خطائیه,310121,6
8067,1797,دخاله کوه,310122,6
8068,1797,چاره سو,310123,6
8069,1797,انده,310124,6
8070,1797,لک,310125,6
8071,1797,اسب سیاه,310126,6
8072,1797,آسیاب شم,801010,6
8073,1797,پرده گوشه,801017,6
8074,1798,آغاسی,012266,6
8075,1798,اوتار محله شیرآباد,012272,6
8076,1798,بابالو محله,012276,6
8077,1798,باغشلو محله,012277,6
8078,1798,بازارگاه,012278,6
8079,1798,بلیطی,012290,6
8080,1798,بیجاربین,012294,6
